       19	2018-05-24 09:29:49	1	0	1	0
       17	2018-05-24 09:56:02	1	0	1	0
        7	2018-05-24 11:19:10	1	0	1	0
       21	2018-05-24 14:01:41	1	0	1	0
        6	2018-05-24 16:13:46	1	0	1	0
        9	2018-05-24 17:00:57	1	0	1	0
        1	2018-05-24 17:01:13	1	0	1	0
       25	2018-05-24 17:06:19	1	0	1	0
       20	2018-05-24 17:12:14	1	0	1	0
       23	2018-05-24 17:13:00	1	0	1	0
       12	2018-05-24 17:16:11	1	0	1	0
        4	2018-05-24 17:18:12	1	0	1	0
        2	2018-05-24 17:21:36	1	0	1	0
       24	2018-05-24 17:35:25	1	0	1	0
       13	2018-05-24 17:38:48	1	0	1	0
        8	2018-05-24 17:43:12	1	0	1	0
       11	2018-05-24 17:49:51	1	0	1	0
        5	2018-05-24 17:53:53	1	0	1	0
       18	2018-05-24 17:54:06	1	0	1	0
       10	2018-05-24 17:56:26	1	0	1	0
       15	2018-05-24 18:42:12	1	0	1	0
       21	2018-05-24 19:28:27	1	0	1	0
       19	2018-05-24 21:09:36	1	0	1	0
       16	2018-05-24 21:09:44	1	0	1	0
       22	2018-05-25 00:00:13	1	0	1	0
       22	2018-05-25 00:00:19	1	0	1	0
        3	2018-05-25 04:18:30	1	0	1	0
       17	2018-05-25 07:24:44	1	0	1	0
       15	2018-05-25 07:59:34	1	0	1	0
       20	2018-05-25 08:34:23	1	0	1	0
        6	2018-05-25 08:43:08	1	0	1	0
        9	2018-05-25 08:45:03	1	0	1	0
       25	2018-05-25 08:47:57	1	0	1	0
       10	2018-05-25 08:52:18	1	0	1	0
        7	2018-05-25 08:55:30	1	0	1	0
       11	2018-05-25 08:55:43	1	0	1	0
       12	2018-05-25 09:00:42	1	0	1	0
        2	2018-05-25 09:03:40	1	0	1	0
       21	2018-05-25 09:05:03	1	0	1	0
       23	2018-05-25 09:07:45	1	0	1	0
        1	2018-05-25 09:10:08	1	0	1	0
       24	2018-05-25 09:10:19	1	0	1	0
       18	2018-05-25 09:10:45	1	0	1	0
       14	2018-05-25 09:13:18	1	0	1	0
        5	2018-05-25 09:16:22	1	0	1	0
        4	2018-05-25 09:22:39	1	0	1	0
        8	2018-05-25 09:23:37	1	0	1	0
       13	2018-05-25 09:29:47	1	0	1	0
        6	2018-05-25 13:04:32	1	0	1	0
       21	2018-05-25 14:25:18	1	0	1	0
       22	2018-05-25 14:49:05	1	0	1	0
       19	2018-05-25 14:49:26	1	0	1	0
       16	2018-05-25 14:50:47	1	0	1	0
       17	2018-05-25 15:33:30	1	0	1	0
        1	2018-05-25 17:02:36	1	0	1	0
       25	2018-05-25 17:09:12	1	0	1	0
        9	2018-05-25 17:14:02	1	0	1	0
       23	2018-05-25 17:17:16	1	0	1	0
       14	2018-05-25 17:26:20	1	0	1	0
        3	2018-05-25 17:29:32	1	0	1	0
       17	2018-05-25 17:30:06	1	0	1	0
       24	2018-05-25 17:31:46	1	0	1	0
       13	2018-05-25 17:37:24	1	0	1	0
        2	2018-05-25 17:43:03	1	0	1	0
        8	2018-05-25 17:45:44	1	0	1	0
       15	2018-05-25 18:00:01	1	0	1	0
        7	2018-05-25 18:00:07	1	0	1	0
       12	2018-05-25 18:09:57	1	0	1	0
        5	2018-05-25 18:31:56	1	0	1	0
       11	2018-05-25 19:07:50	1	0	1	0
        4	2018-05-25 19:24:55	1	0	1	0
       18	2018-05-25 19:44:27	1	0	1	0
       22	2018-05-25 19:58:19	1	0	1	0
       16	2018-05-25 19:58:34	1	0	1	0
       19	2018-05-25 19:59:02	1	0	1	0
       10	2018-05-25 20:04:16	1	0	1	0
       11	2018-05-28 07:46:00	1	0	1	0
       16	2018-05-28 07:55:19	1	0	1	0
        8	2018-05-28 07:59:27	1	0	1	0
       12	2018-05-28 08:39:33	1	0	1	0
        5	2018-05-28 08:51:46	1	0	1	0
       25	2018-05-28 08:55:34	1	0	1	0
       13	2018-05-28 08:58:03	1	0	1	0
        6	2018-05-28 08:58:31	1	0	1	0
        2	2018-05-28 08:58:43	1	0	1	0
        1	2018-05-28 09:00:02	1	0	1	0
       20	2018-05-28 09:04:34	1	0	1	0
        3	2018-05-28 09:05:43	1	0	1	0
       14	2018-05-28 09:07:14	1	0	1	0
       10	2018-05-28 09:10:29	1	0	1	0
        9	2018-05-28 09:14:04	1	0	1	0
       15	2018-05-28 09:19:47	1	0	1	0
       22	2018-05-28 09:19:54	1	0	1	0
        4	2018-05-28 09:20:54	1	0	1	0
       19	2018-05-28 09:27:40	1	0	1	0
        7	2018-05-28 09:28:37	1	0	1	0
       17	2018-05-28 09:48:12	1	0	1	0
       24	2018-05-28 10:26:09	1	0	1	0
       23	2018-05-28 10:29:22	1	0	1	0
       18	2018-05-28 11:52:27	1	0	1	0
        6	2018-05-28 13:56:53	1	0	1	0
       21	2018-05-28 14:03:55	1	0	1	0
       12	2018-05-28 17:08:03	1	0	1	0
       20	2018-05-28 17:09:38	1	0	1	0
        1	2018-05-28 17:09:45	1	0	1	0
       25	2018-05-28 17:13:02	1	0	1	0
       14	2018-05-28 17:19:02	1	0	1	0
        2	2018-05-28 17:21:18	1	0	1	0
        8	2018-05-28 17:21:28	1	0	1	0
       11	2018-05-28 17:24:28	1	0	1	0
       23	2018-05-28 17:29:30	1	0	1	0
        4	2018-05-28 17:36:15	1	0	1	0
       16	2018-05-28 17:36:20	1	0	1	0
       24	2018-05-28 17:38:05	1	0	1	0
        3	2018-05-28 17:39:07	1	0	1	0
        5	2018-05-28 17:56:56	1	0	1	0
       22	2018-05-28 18:01:24	1	0	1	0
       19	2018-05-28 18:17:50	1	0	1	0
       17	2018-05-28 18:42:25	1	0	1	0
       18	2018-05-28 18:55:30	1	0	1	0
       18	2018-05-28 18:55:33	1	0	1	0
       10	2018-05-28 19:16:08	1	0	1	0
        7	2018-05-28 20:06:05	1	0	1	0
       21	2018-05-28 20:06:09	1	0	1	0
       15	2018-05-29 08:53:42	1	0	1	0
       20	2018-05-29 08:54:07	1	0	1	0
        6	2018-05-29 08:54:23	1	0	1	0
       11	2018-05-29 08:55:26	1	0	1	0
        1	2018-05-29 08:58:53	1	0	1	0
       26	2018-05-29 09:02:40	1	0	1	0
       24	2018-05-29 09:04:21	1	0	1	0
        3	2018-05-29 09:05:06	1	0	1	0
       14	2018-05-29 09:07:39	1	0	1	0
        9	2018-05-29 09:08:33	1	0	1	0
       27	2018-05-29 09:10:22	1	0	1	0
       28	2018-05-29 09:17:35	1	0	1	0
       29	2018-05-29 09:19:45	1	0	1	0
       18	2018-05-29 09:19:58	1	0	1	0
       10	2018-05-29 09:20:13	1	0	1	0
       22	2018-05-29 09:20:34	1	0	1	0
        5	2018-05-29 09:22:08	1	0	1	0
       13	2018-05-29 09:29:27	1	0	1	0
        4	2018-05-29 09:31:37	1	0	1	0
       19	2018-05-29 09:35:01	1	0	1	0
        7	2018-05-29 10:00:34	1	0	1	0
       17	2018-05-29 10:06:29	1	0	1	0
        2	2018-05-29 10:44:26	1	0	1	0
       30	2018-05-29 10:48:51	1	0	1	0
       25	2018-05-29 12:52:46	1	0	1	0
       23	2018-05-29 13:02:45	1	0	1	0
       29	2018-05-29 13:03:12	1	0	1	0
       12	2018-05-29 13:03:16	1	0	1	0
       16	2018-05-29 13:17:33	1	0	1	0
        6	2018-05-29 13:34:32	1	0	1	0
       31	2018-05-29 14:03:36	1	0	1	0
       21	2018-05-29 15:14:34	1	0	1	0
        8	2018-05-29 17:00:34	1	0	1	0
       12	2018-05-29 17:04:02	1	0	1	0
        1	2018-05-29 17:04:23	1	0	1	0
       25	2018-05-29 17:07:54	1	0	1	0
       23	2018-05-29 17:19:06	1	0	1	0
       13	2018-05-29 17:19:26	1	0	1	0
       14	2018-05-29 17:24:25	1	0	1	0
       24	2018-05-29 17:26:41	1	0	1	0
        9	2018-05-29 17:27:03	1	0	1	0
        3	2018-05-29 17:27:24	1	0	1	0
       27	2018-05-29 17:28:17	1	0	1	0
       11	2018-05-29 17:31:21	1	0	1	0
        2	2018-05-29 17:33:10	1	0	1	0
       20	2018-05-29 17:34:25	1	0	1	0
       28	2018-05-29 17:35:48	1	0	1	0
       16	2018-05-29 17:36:36	1	0	1	0
       18	2018-05-29 17:37:46	1	0	1	0
       17	2018-05-29 17:38:11	1	0	1	0
       30	2018-05-29 17:43:23	1	0	1	0
       15	2018-05-29 18:05:58	1	0	1	0
        4	2018-05-29 18:07:50	1	0	1	0
       22	2018-05-29 18:09:49	1	0	1	0
       26	2018-05-29 18:11:12	1	0	1	0
       29	2018-05-29 18:11:22	1	0	1	0
       19	2018-05-29 18:49:14	1	0	1	0
       10	2018-05-29 19:15:28	1	0	1	0
       21	2018-05-29 21:26:08	1	0	1	0
        7	2018-05-29 21:26:12	1	0	1	0
       15	2018-05-30 08:45:52	1	0	1	0
       20	2018-05-30 08:53:32	1	0	1	0
        6	2018-05-30 08:54:26	1	0	1	0
       11	2018-05-30 08:58:08	1	0	1	0
        2	2018-05-30 09:04:18	1	0	1	0
       27	2018-05-30 09:05:52	1	0	1	0
        1	2018-05-30 09:06:07	1	0	1	0
       14	2018-05-30 09:09:55	1	0	1	0
       24	2018-05-30 09:11:49	1	0	1	0
       10	2018-05-30 09:14:01	1	0	1	0
       18	2018-05-30 09:18:09	1	0	1	0
       28	2018-05-30 09:21:51	1	0	1	0
        4	2018-05-30 09:22:28	1	0	1	0
       26	2018-05-30 09:23:45	1	0	1	0
        5	2018-05-30 09:25:26	1	0	1	0
        8	2018-05-30 09:25:38	1	0	1	0
       22	2018-05-30 09:27:53	1	0	1	0
       17	2018-05-30 09:28:29	1	0	1	0
       19	2018-05-30 09:30:41	1	0	1	0
       12	2018-05-30 09:30:57	1	0	1	0
        7	2018-05-30 09:46:36	1	0	1	0
       30	2018-05-30 09:52:32	1	0	1	0
       32	2018-05-30 09:54:55	1	0	1	0
       33	2018-05-30 09:58:06	1	0	1	0
       29	2018-05-30 09:58:15	1	0	1	0
        9	2018-05-30 10:01:28	1	0	1	0
       34	2018-05-30 11:48:47	1	0	1	0
       33	2018-05-30 12:30:27	1	0	1	0
       34	2018-05-30 14:13:54	1	0	1	0
        4	2018-05-30 14:21:09	1	0	1	0
       21	2018-05-30 14:47:22	1	0	1	0
        3	2018-05-30 14:48:44	1	0	1	0
       13	2018-05-30 14:58:24	1	0	1	0
        1	2018-05-30 15:41:36	1	0	1	0
        8	2018-05-30 17:13:12	1	0	1	0
       20	2018-05-30 17:16:11	1	0	1	0
       14	2018-05-30 17:18:19	1	0	1	0
       12	2018-05-30 17:19:38	1	0	1	0
       28	2018-05-30 17:22:46	1	0	1	0
       24	2018-05-30 17:26:10	1	0	1	0
        9	2018-05-30 17:33:34	1	0	1	0
       30	2018-05-30 17:38:40	1	0	1	0
        2	2018-05-30 17:42:27	1	0	1	0
       22	2018-05-30 17:43:30	1	0	1	0
       26	2018-05-30 17:47:13	1	0	1	0
       19	2018-05-30 17:47:45	1	0	1	0
       11	2018-05-30 17:48:01	1	0	1	0
        5	2018-05-30 17:48:13	1	0	1	0
       29	2018-05-30 17:48:32	1	0	1	0
       27	2018-05-30 17:50:35	1	0	1	0
       18	2018-05-30 17:51:07	1	0	1	0
       17	2018-05-30 17:52:05	1	0	1	0
       15	2018-05-30 18:44:51	1	0	1	0
        3	2018-05-30 18:52:21	1	0	1	0
       10	2018-05-30 19:00:15	1	0	1	0
       21	2018-05-30 19:40:57	1	0	1	0
        7	2018-05-30 20:29:36	1	0	1	0
       16	2018-05-31 07:52:20	1	0	1	0
        6	2018-05-31 08:43:22	1	0	1	0
       20	2018-05-31 08:50:40	1	0	1	0
       25	2018-05-31 08:55:21	1	0	1	0
       14	2018-05-31 09:02:10	1	0	1	0
       27	2018-05-31 09:02:22	1	0	1	0
       15	2018-05-31 09:03:57	1	0	1	0
        9	2018-05-31 09:04:58	1	0	1	0
        5	2018-05-31 09:09:57	1	0	1	0
       11	2018-05-31 09:13:29	1	0	1	0
       23	2018-05-31 09:13:37	1	0	1	0
       29	2018-05-31 09:14:44	1	0	1	0
       24	2018-05-31 09:15:32	1	0	1	0
       10	2018-05-31 09:15:37	1	0	1	0
        2	2018-05-31 09:15:43	1	0	1	0
       21	2018-05-31 09:15:53	1	0	1	0
        8	2018-05-31 09:19:00	1	0	1	0
       12	2018-05-31 09:19:14	1	0	1	0
       28	2018-05-31 09:21:13	1	0	1	0
       18	2018-05-31 09:24:27	1	0	1	0
       22	2018-05-31 09:25:38	1	0	1	0
        4	2018-05-31 09:29:52	1	0	1	0
       26	2018-05-31 09:30:45	1	0	1	0
       32	2018-05-31 09:31:00	1	0	1	0
       30	2018-05-31 09:36:53	1	0	1	0
        7	2018-05-31 09:43:16	1	0	1	0
       17	2018-05-31 10:30:20	1	0	1	0
       13	2018-05-31 10:56:48	1	0	1	0
       32	2018-05-31 12:06:41	1	0	1	0
       33	2018-05-31 12:55:58	1	0	1	0
        6	2018-05-31 13:56:11	1	0	1	0
       21	2018-05-31 14:14:38	1	0	1	0
        3	2018-05-31 14:52:59	1	0	1	0
       30	2018-05-31 15:36:13	1	0	1	0
       22	2018-05-31 16:36:24	1	0	1	0
       26	2018-05-31 16:36:38	1	0	1	0
       29	2018-05-31 16:37:03	1	0	1	0
       19	2018-05-31 16:37:14	1	0	1	0
       17	2018-05-31 16:38:07	1	0	1	0
       25	2018-05-31 17:03:52	1	0	1	0
        8	2018-05-31 17:04:05	1	0	1	0
       14	2018-05-31 17:08:53	1	0	1	0
       28	2018-05-31 17:14:16	1	0	1	0
       20	2018-05-31 17:16:38	1	0	1	0
       24	2018-05-31 17:17:55	1	0	1	0
       23	2018-05-31 17:19:31	1	0	1	0
       13	2018-05-31 17:20:57	1	0	1	0
       27	2018-05-31 17:22:30	1	0	1	0
       16	2018-05-31 17:25:42	1	0	1	0
       16	2018-05-31 17:25:46	1	0	1	0
        2	2018-05-31 17:31:17	1	0	1	0
        4	2018-05-31 17:37:40	1	0	1	0
       12	2018-05-31 17:39:09	1	0	1	0
        5	2018-05-31 17:44:10	1	0	1	0
       11	2018-05-31 17:50:35	1	0	1	0
        3	2018-05-31 18:22:47	1	0	1	0
       10	2018-05-31 20:29:41	1	0	1	0
       18	2018-05-31 20:29:47	1	0	1	0
       15	2018-05-31 20:35:19	1	0	1	0
       15	2018-06-01 08:02:14	1	0	1	0
       16	2018-06-01 08:13:54	1	0	1	0
       20	2018-06-01 08:37:15	1	0	1	0
        6	2018-06-01 08:45:02	1	0	1	0
       10	2018-06-01 08:46:52	1	0	1	0
       19	2018-06-01 08:52:30	1	0	1	0
       25	2018-06-01 08:52:36	1	0	1	0
        9	2018-06-01 09:00:52	1	0	1	0
       30	2018-06-01 09:02:55	1	0	1	0
       14	2018-06-01 09:04:40	1	0	1	0
        5	2018-06-01 09:04:59	1	0	1	0
        3	2018-06-01 09:06:38	1	0	1	0
       18	2018-06-01 09:07:36	1	0	1	0
       11	2018-06-01 09:07:41	1	0	1	0
        2	2018-06-01 09:07:46	1	0	1	0
       21	2018-06-01 09:10:40	1	0	1	0
       24	2018-06-01 09:12:43	1	0	1	0
       27	2018-06-01 09:16:05	1	0	1	0
       17	2018-06-01 09:16:10	1	0	1	0
       12	2018-06-01 09:16:13	1	0	1	0
       29	2018-06-01 09:17:32	1	0	1	0
        8	2018-06-01 09:20:20	1	0	1	0
       28	2018-06-01 09:20:25	1	0	1	0
       13	2018-06-01 09:23:51	1	0	1	0
       32	2018-06-01 09:25:03	1	0	1	0
        4	2018-06-01 09:29:54	1	0	1	0
       22	2018-06-01 09:32:09	1	0	1	0
       26	2018-06-01 09:33:16	1	0	1	0
        7	2018-06-01 09:47:07	1	0	1	0
       34	2018-06-01 10:06:10	1	0	1	0
       23	2018-06-01 11:13:45	1	0	1	0
       32	2018-06-01 14:13:43	1	0	1	0
       21	2018-06-01 14:44:18	1	0	1	0
       14	2018-06-01 16:31:19	1	0	1	0
       28	2018-06-01 16:31:23	1	0	1	0
        6	2018-06-01 16:35:02	1	0	1	0
       25	2018-06-01 17:04:34	1	0	1	0
        8	2018-06-01 17:07:18	1	0	1	0
       11	2018-06-01 17:09:40	1	0	1	0
       24	2018-06-01 17:11:49	1	0	1	0
        9	2018-06-01 17:14:01	1	0	1	0
       12	2018-06-01 17:15:25	1	0	1	0
        5	2018-06-01 17:16:41	1	0	1	0
        2	2018-06-01 17:20:27	1	0	1	0
       23	2018-06-01 17:21:07	1	0	1	0
       13	2018-06-01 17:22:20	1	0	1	0
       15	2018-06-01 17:34:51	1	0	1	0
       20	2018-06-01 17:35:27	1	0	1	0
        3	2018-06-01 17:42:15	1	0	1	0
        4	2018-06-01 17:46:12	1	0	1	0
       17	2018-06-01 17:53:00	1	0	1	0
       30	2018-06-01 18:00:33	1	0	1	0
       27	2018-06-01 18:02:19	1	0	1	0
       22	2018-06-01 18:02:48	1	0	1	0
       19	2018-06-01 18:15:29	1	0	1	0
       16	2018-06-01 18:18:07	1	0	1	0
       18	2018-06-01 18:19:33	1	0	1	0
       10	2018-06-01 19:29:09	1	0	1	0
       29	2018-06-01 19:53:34	1	0	1	0
       26	2018-06-01 19:53:57	1	0	1	0
        7	2018-06-01 20:45:11	1	0	1	0
       16	2018-06-04 08:14:49	1	0	1	0
        6	2018-06-04 08:37:21	1	0	1	0
       17	2018-06-04 08:48:46	1	0	1	0
        2	2018-06-04 09:01:10	1	0	1	0
       25	2018-06-04 09:01:14	1	0	1	0
        3	2018-06-04 09:01:27	1	0	1	0
       27	2018-06-04 09:01:43	1	0	1	0
       14	2018-06-04 09:03:10	1	0	1	0
       26	2018-06-04 09:03:25	1	0	1	0
       11	2018-06-04 09:05:38	1	0	1	0
       15	2018-06-04 09:06:01	1	0	1	0
       21	2018-06-04 09:07:08	1	0	1	0
        8	2018-06-04 09:07:21	1	0	1	0
       10	2018-06-04 09:07:53	1	0	1	0
       12	2018-06-04 09:08:36	1	0	1	0
       23	2018-06-04 09:08:52	1	0	1	0
       18	2018-06-04 09:09:54	1	0	1	0
       19	2018-06-04 09:12:01	1	0	1	0
        5	2018-06-04 09:12:29	1	0	1	0
       22	2018-06-04 09:12:40	1	0	1	0
       24	2018-06-04 09:15:33	1	0	1	0
       30	2018-06-04 09:16:47	1	0	1	0
       20	2018-06-04 09:16:53	1	0	1	0
        9	2018-06-04 09:22:16	1	0	1	0
       13	2018-06-04 09:22:21	1	0	1	0
       29	2018-06-04 09:25:43	1	0	1	0
        4	2018-06-04 09:29:59	1	0	1	0
       28	2018-06-04 09:33:53	1	0	1	0
        7	2018-06-04 09:34:05	1	0	1	0
       34	2018-06-04 10:04:17	1	0	1	0
        6	2018-06-04 13:35:52	1	0	1	0
       21	2018-06-04 14:07:53	1	0	1	0
       34	2018-06-04 14:11:10	1	0	1	0
       17	2018-06-04 16:26:00	1	0	1	0
       25	2018-06-04 17:20:21	1	0	1	0
        2	2018-06-04 17:31:03	1	0	1	0
       14	2018-06-04 17:31:29	1	0	1	0
       28	2018-06-04 17:31:52	1	0	1	0
       23	2018-06-04 17:42:47	1	0	1	0
       24	2018-06-04 17:45:26	1	0	1	0
        5	2018-06-04 17:46:45	1	0	1	0
       22	2018-06-04 17:50:15	1	0	1	0
       19	2018-06-04 17:51:09	1	0	1	0
       26	2018-06-04 17:51:22	1	0	1	0
        3	2018-06-04 17:59:16	1	0	1	0
        9	2018-06-04 18:06:54	1	0	1	0
       16	2018-06-04 18:07:06	1	0	1	0
       15	2018-06-04 18:26:13	1	0	1	0
        8	2018-06-04 18:29:39	1	0	1	0
       11	2018-06-04 18:37:18	1	0	1	0
       18	2018-06-04 19:00:28	1	0	1	0
       27	2018-06-04 19:00:36	1	0	1	0
        4	2018-06-04 19:16:44	1	0	1	0
       10	2018-06-04 19:17:49	1	0	1	0
       20	2018-06-04 19:22:48	1	0	1	0
       13	2018-06-04 19:31:45	1	0	1	0
       30	2018-06-04 19:41:55	1	0	1	0
       16	2018-06-05 07:56:54	1	0	1	0
        6	2018-06-05 08:38:20	1	0	1	0
       20	2018-06-05 08:42:44	1	0	1	0
       23	2018-06-05 08:57:35	1	0	1	0
       30	2018-06-05 08:57:50	1	0	1	0
        3	2018-06-05 08:58:24	1	0	1	0
       15	2018-06-05 09:02:57	1	0	1	0
       12	2018-06-05 09:04:44	1	0	1	0
       27	2018-06-05 09:05:00	1	0	1	0
       25	2018-06-05 09:05:25	1	0	1	0
       14	2018-06-05 09:08:38	1	0	1	0
       11	2018-06-05 09:08:49	1	0	1	0
       11	2018-06-05 09:08:50	1	0	1	0
        9	2018-06-05 09:09:03	1	0	1	0
       18	2018-06-05 09:09:23	1	0	1	0
       29	2018-06-05 09:10:20	1	0	1	0
        5	2018-06-05 09:10:30	1	0	1	0
       24	2018-06-05 09:10:45	1	0	1	0
       13	2018-06-05 09:12:42	1	0	1	0
       28	2018-06-05 09:16:32	1	0	1	0
       10	2018-06-05 09:21:05	1	0	1	0
        8	2018-06-05 09:22:39	1	0	1	0
       19	2018-06-05 09:23:03	1	0	1	0
        7	2018-06-05 09:26:24	1	0	1	0
        4	2018-06-05 09:26:30	1	0	1	0
       21	2018-06-05 09:26:42	1	0	1	0
       22	2018-06-05 09:27:43	1	0	1	0
       26	2018-06-05 09:31:41	1	0	1	0
       17	2018-06-05 09:32:27	1	0	1	0
        2	2018-06-05 09:59:39	1	0	1	0
       32	2018-06-05 12:54:43	1	0	1	0
        6	2018-06-05 13:22:07	1	0	1	0
       32	2018-06-05 14:00:56	1	0	1	0
       33	2018-06-05 14:11:42	1	0	1	0
       21	2018-06-05 16:23:31	1	0	1	0
       20	2018-06-05 17:01:57	1	0	1	0
        8	2018-06-05 17:03:14	1	0	1	0
       25	2018-06-05 17:07:33	1	0	1	0
       11	2018-06-05 17:12:08	1	0	1	0
       24	2018-06-05 17:33:35	1	0	1	0
        2	2018-06-05 17:33:46	1	0	1	0
       23	2018-06-05 17:36:22	1	0	1	0
       14	2018-06-05 17:36:32	1	0	1	0
        9	2018-06-05 17:37:18	1	0	1	0
       12	2018-06-05 17:37:23	1	0	1	0
       28	2018-06-05 17:38:42	1	0	1	0
       13	2018-06-05 17:39:16	1	0	1	0
        4	2018-06-05 17:50:22	1	0	1	0
       17	2018-06-05 18:07:18	1	0	1	0
       16	2018-06-05 18:10:34	1	0	1	0
       27	2018-06-05 18:26:22	1	0	1	0
       30	2018-06-05 18:27:14	1	0	1	0
       19	2018-06-05 18:28:40	1	1	1	0
       22	2018-06-05 18:30:27	1	1	1	0
        5	2018-06-05 18:35:25	1	1	1	0
       18	2018-06-05 18:35:46	1	1	1	0
       26	2018-06-05 19:04:57	1	1	1	0
        3	2018-06-05 19:06:29	1	1	1	0
       29	2018-06-05 19:07:03	1	1	1	0
       10	2018-06-05 19:57:14	1	1	1	0
        7	2018-06-05 20:01:16	1	1	1	0
       16	2018-06-06 08:15:53	1	1	1	0
        6	2018-06-06 08:47:03	1	1	1	0
       11	2018-06-06 08:56:11	1	1	1	0
       30	2018-06-06 08:58:59	1	1	1	0
       25	2018-06-06 09:00:40	1	1	1	0
       12	2018-06-06 09:01:39	1	1	1	0
       15	2018-06-06 09:03:05	1	1	1	0
        9	2018-06-06 09:05:30	1	1	1	0
       14	2018-06-06 09:06:19	1	1	1	0
        3	2018-06-06 09:06:59	1	1	1	0
       26	2018-06-06 09:08:36	1	1	1	0
       21	2018-06-06 09:10:19	1	1	1	0
        5	2018-06-06 09:11:26	1	1	1	0
       24	2018-06-06 09:12:21	1	1	1	0
       23	2018-06-06 09:12:43	1	1	1	0
       29	2018-06-06 09:14:24	1	1	1	0
        4	2018-06-06 09:14:36	1	1	1	0
       22	2018-06-06 09:17:20	1	1	1	0
       17	2018-06-06 09:17:33	1	1	1	0
       10	2018-06-06 09:20:42	1	1	1	0
        2	2018-06-06 09:21:30	1	1	1	0
        8	2018-06-06 09:26:48	1	1	1	0
       32	2018-06-06 09:33:26	1	1	1	0
       28	2018-06-06 09:34:29	1	1	1	0
       19	2018-06-06 09:50:18	1	1	1	0
       34	2018-06-06 10:02:13	1	1	1	0
       20	2018-06-06 10:09:34	1	1	1	0
        7	2018-06-06 10:40:57	1	0	1	0
       32	2018-06-06 13:34:20	1	0	1	0
       18	2018-06-06 13:38:54	1	0	1	0
       34	2018-06-06 14:06:24	1	0	1	0
       21	2018-06-06 14:14:13	1	0	1	0
        9	2018-06-06 16:48:45	1	0	1	0
       12	2018-06-06 17:00:25	1	0	1	0
       24	2018-06-06 17:05:27	1	0	1	0
       23	2018-06-06 17:23:44	1	0	1	0
        8	2018-06-06 17:26:02	1	0	1	0
       14	2018-06-06 17:29:27	1	0	1	0
        2	2018-06-06 17:29:35	1	0	1	0
        5	2018-06-06 17:32:10	1	0	1	0
       20	2018-06-06 17:40:19	1	0	1	0
       19	2018-06-06 17:43:14	1	0	1	0
        6	2018-06-06 17:44:08	1	0	1	0
       26	2018-06-06 17:44:46	1	0	1	0
       11	2018-06-06 17:46:10	1	0	1	0
       18	2018-06-06 17:47:07	1	0	1	0
       27	2018-06-06 17:47:17	1	0	1	0
       30	2018-06-06 17:51:20	1	0	1	0
       22	2018-06-06 17:56:52	1	0	1	0
       25	2018-06-06 18:15:07	1	0	1	0
        4	2018-06-06 18:20:34	1	0	1	0
       16	2018-06-06 18:21:21	1	0	1	0
       29	2018-06-06 18:21:31	1	0	1	0
       28	2018-06-06 18:22:03	1	0	1	0
       17	2018-06-06 18:33:46	1	0	1	0
       10	2018-06-06 18:36:26	1	0	1	0
        3	2018-06-06 18:46:52	1	0	1	0
        7	2018-06-06 19:19:14	1	0	1	0
       16	2018-06-07 08:02:21	1	0	1	0
